year,election,wilaya,moughataa,commune,candidate,registered_voters,nb_null_votes,nb_neutral_votes,nb_votes
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti Mauritanien pour l'Union et le Changement (HATEM),3263,477,27,7
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),3263,477,27,58
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti Républicain pour la Démocratie et le Renouveau (PRDR),3263,477,27,1
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti SAWAB (SAWAB),3263,477,27,77
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti de la Construction et du Progrès (PCP),3263,477,27,1
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti de l’Unité et du Développement (PUD),3263,477,27,2
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti des Masses Mauritaniennes (PMM),3263,477,27,5
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti le centre par L’action et pour le Progres (LE CAP),3263,477,27,14
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti «El Islah» (El Islah),3263,477,27,3
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Parti «Ravah» (RAVAH),3263,477,27,1
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Rassemblement National pour la Réforme et le Développement (Tewassoul),3263,477,27,7
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Rassemblement des Forces Démocratiques (RFD),3263,477,27,2
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Sursaut de la Jeunesse pour la Nation (SJN),3263,477,27,0
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Union des Forces de Progrès (UFP),3263,477,27,6
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Union pour la Démocratie et le Progrès (UDP),3263,477,27,943
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Ould M'Bonny,Union pour la Planification et la Construction (UPC),3263,477,27,3
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Alliance Populaire Progressiste (APP),11629,1087,131,768
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),11629,1087,131,88
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,NIDA ELWATAN (NIDA ELWATAN),11629,1087,131,15
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti Alliance Nationale Démocratique (AND),11629,1087,131,255
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti EL INSAF,11629,1087,131,1863
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti EL VADILA (EL VADILA),11629,1087,131,60
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti El Karama (El Karama),11629,1087,131,62
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),11629,1087,131,207
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti HIWAR,11629,1087,131,52
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti Mauritanien pour l'Union et le Changement (HATEM),11629,1087,131,82
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),11629,1087,131,35
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti Républicain pour la Démocratie et le Renouveau (PRDR),11629,1087,131,26
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti SAWAB (SAWAB),11629,1087,131,807
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti de la Construction et du Progrès (PCP),11629,1087,131,35
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti de l’Unité et du Développement (PUD),11629,1087,131,33
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti des Masses Mauritaniennes (PMM),11629,1087,131,57
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti le centre par L’action et pour le Progres (LE CAP),11629,1087,131,54
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti «El Islah» (El Islah),11629,1087,131,22
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Parti «Ravah» (RAVAH),11629,1087,131,42
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Rassemblement National pour la Réforme et le Développement (Tewassoul),11629,1087,131,1320
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Rassemblement des Forces Démocratiques (RFD),11629,1087,131,16
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Sursaut de la Jeunesse pour la Nation (SJN),11629,1087,131,13
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Union des Forces de Progrès (UFP),11629,1087,131,89
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Union pour la Démocratie et le Progrès (UDP),11629,1087,131,1874
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Sélibaby,Union pour la Planification et la Construction (UPC),11629,1087,131,59
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Alliance Populaire Progressiste (APP),5063,443,79,16
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),5063,443,79,12
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,NIDA ELWATAN (NIDA ELWATAN),5063,443,79,9
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti Alliance Nationale Démocratique (AND),5063,443,79,14
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti EL INSAF,5063,443,79,1795
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti EL VADILA (EL VADILA),5063,443,79,10
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti El Karama (El Karama),5063,443,79,3
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),5063,443,79,9
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti HIWAR,5063,443,79,21
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti Mauritanien pour l'Union et le Changement (HATEM),5063,443,79,5
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),5063,443,79,11
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti Républicain pour la Démocratie et le Renouveau (PRDR),5063,443,79,8
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti SAWAB (SAWAB),5063,443,79,1305
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti de la Construction et du Progrès (PCP),5063,443,79,1
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti de l’Unité et du Développement (PUD),5063,443,79,0
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti des Masses Mauritaniennes (PMM),5063,443,79,11
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti le centre par L’action et pour le Progres (LE CAP),5063,443,79,8
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti «El Islah» (El Islah),5063,443,79,3
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Parti «Ravah» (RAVAH),5063,443,79,8
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Rassemblement National pour la Réforme et le Développement (Tewassoul),5063,443,79,76
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Rassemblement des Forces Démocratiques (RFD),5063,443,79,1
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Sursaut de la Jeunesse pour la Nation (SJN),5063,443,79,6
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Union des Forces de Progrès (UFP),5063,443,79,22
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Union pour la Démocratie et le Progrès (UDP),5063,443,79,284
2023,Législatives nationales des jeunes,Guidimagha,Sélibaby,Tachout,Union pour la Planification et la Construction (UPC),5063,443,79,5
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Alliance Populaire Progressiste (APP),2639,372,5,1
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),2639,372,5,4
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,NIDA ELWATAN (NIDA ELWATAN),2639,372,5,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti Alliance Nationale Démocratique (AND),2639,372,5,23
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti EL INSAF,2639,372,5,310
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti EL VADILA (EL VADILA),2639,372,5,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti El Karama (El Karama),2639,372,5,5
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),2639,372,5,15
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti HIWAR,2639,372,5,3
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti Mauritanien pour l'Union et le Changement (HATEM),2639,372,5,22
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),2639,372,5,5
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti Républicain pour la Démocratie et le Renouveau (PRDR),2639,372,5,3
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti SAWAB (SAWAB),2639,372,5,121
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti de la Construction et du Progrès (PCP),2639,372,5,0
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti de l’Unité et du Développement (PUD),2639,372,5,1
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti des Masses Mauritaniennes (PMM),2639,372,5,1
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti le centre par L’action et pour le Progres (LE CAP),2639,372,5,10
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti «El Islah» (El Islah),2639,372,5,3
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Parti «Ravah» (RAVAH),2639,372,5,11
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Rassemblement National pour la Réforme et le Développement (Tewassoul),2639,372,5,15
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Rassemblement des Forces Démocratiques (RFD),2639,372,5,1
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Sursaut de la Jeunesse pour la Nation (SJN),2639,372,5,4
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Union des Forces de Progrès (UFP),2639,372,5,20
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Union pour la Démocratie et le Progrès (UDP),2639,372,5,1116
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Agoueinit,Union pour la Planification et la Construction (UPC),2639,372,5,1
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Alliance Populaire Progressiste (APP),5565,835,28,15
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),5565,835,28,6
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,NIDA ELWATAN (NIDA ELWATAN),5565,835,28,4
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti Alliance Nationale Démocratique (AND),5565,835,28,967
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti EL INSAF,5565,835,28,1198
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti EL VADILA (EL VADILA),5565,835,28,4
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti El Karama (El Karama),5565,835,28,16
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),5565,835,28,16
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti HIWAR,5565,835,28,51
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti Mauritanien pour l'Union et le Changement (HATEM),5565,835,28,8
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),5565,835,28,14
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti Républicain pour la Démocratie et le Renouveau (PRDR),5565,835,28,1
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti SAWAB (SAWAB),5565,835,28,495
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti de la Construction et du Progrès (PCP),5565,835,28,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti de l’Unité et du Développement (PUD),5565,835,28,7
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti des Masses Mauritaniennes (PMM),5565,835,28,4
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti le centre par L’action et pour le Progres (LE CAP),5565,835,28,34
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti «El Islah» (El Islah),5565,835,28,9
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Parti «Ravah» (RAVAH),5565,835,28,8
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Rassemblement National pour la Réforme et le Développement (Tewassoul),5565,835,28,204
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Rassemblement des Forces Démocratiques (RFD),5565,835,28,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Sursaut de la Jeunesse pour la Nation (SJN),5565,835,28,0
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Union des Forces de Progrès (UFP),5565,835,28,69
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Union pour la Démocratie et le Progrès (UDP),5565,835,28,717
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Arr,Union pour la Planification et la Construction (UPC),5565,835,28,9
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Alliance Populaire Progressiste (APP),2650,477,62,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),2650,477,62,29
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,NIDA ELWATAN (NIDA ELWATAN),2650,477,62,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti Alliance Nationale Démocratique (AND),2650,477,62,236
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti EL INSAF,2650,477,62,481
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti EL VADILA (EL VADILA),2650,477,62,4
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti El Karama (El Karama),2650,477,62,310
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),2650,477,62,27
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti HIWAR,2650,477,62,5
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti Mauritanien pour l'Union et le Changement (HATEM),2650,477,62,18
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),2650,477,62,3
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti Républicain pour la Démocratie et le Renouveau (PRDR),2650,477,62,5
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti SAWAB (SAWAB),2650,477,62,58
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti de la Construction et du Progrès (PCP),2650,477,62,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti de l’Unité et du Développement (PUD),2650,477,62,1
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti des Masses Mauritaniennes (PMM),2650,477,62,2
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti le centre par L’action et pour le Progres (LE CAP),2650,477,62,17
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti «El Islah» (El Islah),2650,477,62,3
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Parti «Ravah» (RAVAH),2650,477,62,3
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Rassemblement National pour la Réforme et le Développement (Tewassoul),2650,477,62,37
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Rassemblement des Forces Démocratiques (RFD),2650,477,62,0
2023,Législatives nationales des jeunes,Guidimagha,Wompou,Ejar,Sursaut de la Jeunesse pour la Nation (SJN),2650,477,62,11
